phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6068044,out-call,73,31.4640566153,34.4191282777
050-8722209,in-call,3158,31.4613531219,34.4343410452
050-7854439,out-call,3563,31.4158606961,34.3652032489
050-5090271,in-call,69,31.4830061137,34.4419757549
050-2537845,out-call,288,31.4863528226,34.4488761578
050-7068826,out-call,1716,31.4980627765,34.4650250842
050-2150903,in-call,56,31.4191146131,34.3682666644
050-7903870,out-call,2084,31.455206742,34.4114880897
050-9161121,out-call,45,31.4034688255,34.3655630503
050-4454200,out-call,953,31.4606168039,34.4193484278
050-5977884,out-call,2560,31.3896478709,34.3518776287
050-3468993,in-call,79,31.4746467002,34.4290587214
050-1896687,in-call,3285,31.455865399,34.421733042
