phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5065471,in-call,2851,31.4548159486,34.4173799945
050-6852658,out-call,23,31.4570160966,34.4152143112
050-9575630,in-call,53,31.4073868279,34.3763047638
050-7528989,in-call,1199,31.3994078598,34.3710226343
050-2429189,in-call,97,31.4681101719,34.4243052261
050-3806965,out-call,20,31.447827605,34.4210342006
050-3910868,out-call,1107,31.4783843338,34.4283116858
050-2019431,out-call,117,31.4069351588,34.3903470153
050-9949014,out-call,1453,31.4389602475,34.3860186418
050-1485593,in-call,1914,31.451158431,34.4231370409
050-1859897,out-call,22,31.4642372814,34.4322704607
