phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1238775,in-call,261,31.4605908411,34.4204224995
050-6552967,out-call,87,31.4793973371,34.4342053514
050-7319405,in-call,16,31.4135347207,34.3758405459
050-2218495,in-call,110,31.495889744,34.4698491993
050-7291348,in-call,103,31.4656664055,34.4344228255
050-7908262,in-call,119,31.4523344596,34.4128172335
050-3458666,in-call,891,31.4518802193,34.4193164251
050-5243827,out-call,59,31.4034377289,34.3772579836
050-1872155,in-call,90,31.4403778329,34.415522404
050-8888221,in-call,46,31.4087284982,34.376783767
