phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9696904,in-call,255,31.4843724602,34.4509531536
050-1391271,out-call,1618,31.4614128991,34.42412172
050-4951408,out-call,2366,31.4441991935,34.4116107836
050-1847263,out-call,1358,31.4562257299,34.407485409
050-3999408,out-call,3038,31.4163456405,34.3706549755
050-3894336,out-call,11,31.4491123695,34.4274505653
050-8466978,out-call,90,31.4665561537,34.4213554111
050-6819507,out-call,90,31.4938547282,34.459487429
050-4343971,in-call,35,31.4079650774,34.3866569173
050-2246152,in-call,1393,31.4704486303,34.413878204
050-7327205,in-call,2244,31.4720391744,34.437622742
050-7416481,out-call,3569,31.4157513045,34.3727046366
050-5839219,in-call,2240,31.4526881234,34.407419899
050-7430545,out-call,18,31.4159216806,34.3735834253
050-5477658,in-call,71,31.4114357312,34.3701679587
