phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3450786,out-call,89,31.4574386087,34.4328726886
050-6859288,out-call,73,31.472198009,34.4165566705
050-5301560,in-call,3401,31.4187195646,34.370896626
050-2949122,in-call,15,31.5012340366,34.4723446517
050-4733235,out-call,10,31.4508415391,34.4127654181
050-7292403,out-call,2827,31.4177409328,34.3606673554
050-4888904,out-call,1256,31.4669327658,34.4319071214
050-5837411,out-call,1649,31.4617945357,34.4170013518
050-4268157,out-call,80,31.4084499137,34.3663679082
050-9875142,in-call,65,31.4606581135,34.4294726209
050-6376088,in-call,94,31.3882155035,34.3532024544
050-9643412,out-call,3101,31.4885116498,34.4571171188
050-2741719,in-call,19,31.4835676565,34.4385551226
050-7111415,in-call,72,31.4744849194,34.4332664627
050-3669088,in-call,2417,31.4154903771,34.3675254259
