phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2708351,out-call,74,31.4527470027,34.4200958575
050-5277025,in-call,85,31.4645331299,34.4137779397
050-5934778,in-call,303,31.4380653516,34.4070798802
050-1021149,in-call,88,31.4832673007,34.4619470231
050-2611625,in-call,2033,31.4308766025,34.3752738644
050-9806964,out-call,1988,31.4333657565,34.4059490617
050-6930730,in-call,1966,31.4364974067,34.4038459449
050-6423173,out-call,27,31.4535548405,34.4245918063
050-5306001,out-call,57,31.450515615,34.4213783805
050-7805549,in-call,252,31.4337687946,34.4067908603
050-1319383,in-call,2627,31.4362901887,34.3850801602
050-9185156,in-call,1811,31.4783121554,34.4431687838
050-6934395,in-call,38,31.4614807191,34.4398085802
050-2559835,in-call,102,31.4089373657,34.3742653867
