phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3880203,out-call,2269,31.4389047495,34.4125243304
050-9138610,in-call,43,31.4455888241,34.4273417637
050-6334810,in-call,93,31.4483837162,34.410734011
050-5444856,out-call,117,31.4521291633,34.4093212001
050-6708804,out-call,2795,31.411937242,34.3774345901
050-7967528,in-call,2997,31.4620726106,34.4117632822
050-7931612,in-call,10,31.4681560791,34.4391229607
050-2507394,out-call,678,31.4558658447,34.4158947471
050-7360669,in-call,3043,31.4881261553,34.4278192517
050-6448637,out-call,2734,31.4555615497,34.4190317725
050-6650235,in-call,742,31.4054521383,34.367755519
050-2469410,out-call,1239,31.4749905555,34.4352591768
