phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3744884,out-call,51,31.4365493475,34.41282278
050-2937689,in-call,13,31.4207744219,34.4085767476
050-9426428,out-call,2824,31.383552896,34.3327684958
050-4953115,in-call,2418,31.4697934428,34.4299608611
050-9532035,in-call,104,31.3835849602,34.3428341635
050-4931066,in-call,87,31.4466997973,34.4190922568
050-7736693,in-call,71,31.4569190072,34.4146682238
050-2256302,out-call,1671,31.4628552771,34.4059358853
050-3060686,in-call,51,31.409148782,34.3727662031
050-2965098,in-call,39,31.4405153581,34.3892633691
050-1907392,in-call,15,31.3879017155,34.3442635243
050-2411789,in-call,2163,31.4554706572,34.4223718728
