phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2008266,out-call,94,31.4050013062,34.3680178895
050-3765061,in-call,2578,31.4658189887,34.4299392234
050-3390813,in-call,34,31.4827796585,34.4356883467
050-7039128,out-call,102,31.4507111341,34.4304924131
050-5226420,in-call,48,31.4593452023,34.4139398433
050-6392938,in-call,3118,31.4582764608,34.4281137521
050-8509643,out-call,67,31.3758168104,34.3373225223
050-9632927,in-call,28,31.4403778329,34.415522404
050-2776836,out-call,922,31.4419857133,34.3907062453
050-2798469,out-call,48,31.4624619274,34.4191628555
050-2208768,in-call,773,31.4608125998,34.4169705429
050-2925355,in-call,1606,31.4157866843,34.373725305
050-7999736,in-call,18,31.4726589335,34.4402410449
