phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9219420,in-call,1895,31.3931113339,34.3475566001
050-9162619,in-call,13,31.4040873409,34.3690156328
050-2143512,in-call,2317,31.4545681519,34.4199040741
050-3738018,out-call,542,31.4433547256,34.42009203
050-2504821,in-call,1712,31.4509979795,34.4133352017
050-7744100,in-call,571,31.3963533475,34.3480888015
050-1551752,in-call,23,31.4522064674,34.4161538217
050-7471672,in-call,3344,31.4818755049,34.4380888319
050-1388099,in-call,110,31.4906266893,34.4518966143
050-3270445,out-call,93,31.471034349,34.4424066555
050-4294641,in-call,1586,31.4477099109,34.4227363835
050-4099732,in-call,287,31.442638495,34.4132172282
