phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5487622,in-call,91,31.398032053,34.3662357776
050-3421847,in-call,652,31.4607666867,34.4221382585
050-5000193,out-call,112,31.4593226812,34.411206188
050-6984484,in-call,2432,31.4267005798,34.3963364539
050-8078198,out-call,2647,31.4719679733,34.442016477
050-8213965,in-call,1745,31.4518681462,34.4110462701
050-9813878,out-call,2232,31.4528740586,34.4121839046
050-3211175,out-call,1638,31.4268469418,34.3852258911
050-6255862,out-call,2400,31.4980627765,34.4650250842
050-8585956,out-call,74,31.4110941985,34.3853389301
