phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2221566,in-call,61,31.4565631425,34.4205545606
050-7276080,out-call,564,31.4761328323,34.4360624788
050-9512439,in-call,99,31.4683280625,34.4316321867
050-2227782,in-call,886,31.4912693283,34.4463476101
050-3716231,out-call,1309,31.3831445492,34.3509438362
050-6703566,in-call,56,31.44506215,34.3885519283
050-5977692,out-call,47,31.4678441366,34.4324815295
050-8679084,out-call,117,31.4823665581,34.4681855096
050-2648692,out-call,852,31.4825380585,34.4452705357
050-9744651,in-call,629,31.4569190072,34.4146682238
050-9673865,out-call,2713,31.453624004,34.4198046674
050-1724296,out-call,3455,31.4184590536,34.3687100996
