phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3450018,in-call,2945,31.3843825756,34.3291570747
050-5444273,in-call,100,31.4602559889,34.4190455515
050-5682818,out-call,2333,31.4636618738,34.4178019602
050-5750885,out-call,61,31.4437044093,34.4181018701
050-4696573,in-call,10,31.3892206533,34.3326497925
050-4827692,out-call,48,31.43617334,34.4148442592
050-2007097,in-call,20,31.4412616292,34.3864220477
050-9837231,in-call,3303,31.4735481489,34.4191694921
050-8022872,in-call,1439,31.4670086227,34.4046089922
050-9294569,out-call,32,31.4608205952,34.4319889753
