phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2480658,in-call,119,31.495889744,34.4698491993
050-8848570,in-call,836,31.4352480621,34.3871682945
050-4510250,in-call,3089,31.4537053039,34.4340970999
050-1768215,out-call,495,31.4607451322,34.4159229625
050-4397082,out-call,3403,31.4713666658,34.4375037295
050-1883426,out-call,470,31.4197599617,34.3697861143
050-6308812,in-call,12,31.4450127165,34.4105937168
050-2881540,out-call,1621,31.4791322325,34.4290299874
050-3910890,in-call,36,31.4505476042,34.4210982999
050-1059177,in-call,25,31.4574515495,34.4174721436
050-2195868,in-call,2924,31.3949325564,34.3390069581
050-9894535,out-call,77,31.4470854489,34.4110997095
050-8530839,out-call,740,31.4841267136,34.4479983706
050-6458586,out-call,1296,31.5012390688,34.4450230291
050-8120033,out-call,69,31.4738178998,34.4314487525
