phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1169509,out-call,2368,31.4414514201,34.4115921947
050-6341118,in-call,29,31.456983953,34.4317364085
050-8234451,out-call,1975,31.4477611547,34.416398996
050-7499301,in-call,96,31.4517481932,34.4104507517
050-2922458,out-call,31,31.4737279309,34.4303346054
050-9162877,out-call,3315,31.458224888,34.4221427921
050-1055335,in-call,926,31.3730199085,34.3300007372
050-2242848,in-call,1606,31.4574515495,34.4174721436
050-2087949,in-call,98,31.4683774744,34.4396244413
050-2443437,out-call,3116,31.4448770669,34.3758725394
050-3281431,out-call,1360,31.452399155,34.4209333366
