phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5340997,in-call,89,31.4638946043,34.4204209835
050-6441993,out-call,2871,31.4674085908,34.4312661706
050-8899368,out-call,118,31.4584848962,34.4152607039
050-4063404,out-call,108,31.4674052777,34.4314222713
050-9157282,in-call,50,31.4520363095,34.4222165342
050-1875211,in-call,2535,31.4516022166,34.41984276
050-1850468,in-call,85,31.4546906285,34.3972240901
050-1091880,out-call,391,31.4619774775,34.4225189143
050-1665965,out-call,2813,31.4565746793,34.4162119077
050-6952652,out-call,1693,31.4517666551,34.4150817063
