phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7668873,in-call,76,31.4923202358,34.4524890052
050-3256577,in-call,3035,31.4916326376,34.4634177355
050-1341644,out-call,3424,31.4679636561,34.4319493789
050-5384524,out-call,2194,31.4149550432,34.3693477306
050-9411519,out-call,37,31.4722948246,34.4338796065
050-3420421,in-call,571,31.462544631,34.4465874317
050-9795764,in-call,70,31.4557598145,34.3919358875
050-4177211,out-call,16,31.4412007568,34.391255202
050-7291558,in-call,2394,31.4102605211,34.3792054223
050-5512543,in-call,94,31.4607018996,34.4245466008
