phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2306080,out-call,2272,31.4860172913,34.4586801202
050-1192115,in-call,91,31.4737025537,34.4214661453
050-3138925,in-call,42,31.4850421194,34.4697704796
050-4288775,in-call,36,31.4177956393,34.3723642361
050-5351574,in-call,1303,31.476213625,34.4367323594
050-9582010,out-call,1154,31.4650525166,34.4332893346
050-7080531,out-call,26,31.4737025537,34.4214661453
050-8767679,out-call,31,31.4614425641,34.4183004286
050-6507936,in-call,2020,31.4477099109,34.4227363835
050-8699693,out-call,55,31.3930409441,34.3516170708
050-2956997,out-call,58,31.4045182529,34.3726870795
050-8303212,in-call,3152,31.4799360297,34.4478268347
050-4206846,out-call,104,31.4627529036,34.4164596637
050-7761859,out-call,65,31.4554706572,34.4223718728
