phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9555582,out-call,25,31.4016514627,34.3424610059
050-2875661,in-call,3067,31.4153757213,34.3716241802
050-8638179,in-call,1253,31.4633524327,34.4275985163
050-4005795,in-call,507,31.4058838216,34.3466872724
050-6389187,out-call,1102,31.4533726847,34.4373452702
050-1142070,in-call,32,31.4567551899,34.4346558514
050-4405047,in-call,79,31.4726009411,34.4331042708
050-7774987,in-call,11,31.458120942,34.4241992273
050-4415865,in-call,2267,31.4854447546,34.4373456791
050-1337048,out-call,1608,31.4560885334,34.4055228224
050-1755445,out-call,19,31.4457318593,34.4171718132
050-3510935,out-call,61,31.43904428,34.427278456
