phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2663726,out-call,120,31.4073868279,34.3763047638
050-9415054,out-call,23,31.4111829108,34.3571264894
050-7534794,out-call,1017,31.4823763709,34.4382790856
050-8463279,in-call,30,31.3970431051,34.3631418646
050-3494684,in-call,15,31.4016608221,34.3680082565
050-8238602,out-call,55,31.4568787163,34.4141771888
050-2461596,out-call,60,31.4038315423,34.3656125619
050-8139281,in-call,10,31.4355734236,34.4037037474
050-1484449,in-call,1904,31.4456415728,34.4115709592
050-4122882,in-call,3549,31.446179881,34.4014335471
050-8902878,in-call,79,31.4334433609,34.379134741
050-5328579,out-call,746,31.4608159264,34.4284421831
050-3072357,out-call,103,31.443015707,34.4153160571
