phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4137526,in-call,1907,31.4881261553,34.4278192517
050-1545453,out-call,92,31.4885856577,34.4488158337
050-1609668,in-call,23,31.4220783574,34.3598663774
050-1706467,out-call,70,31.4955484426,34.4502712782
050-7993079,out-call,217,31.4467478243,34.4167580305
050-6096899,in-call,89,31.5043356612,34.4664681919
050-4588289,out-call,110,31.4552357893,34.4086902562
050-7209988,in-call,119,31.4634009541,34.4193245409
050-8766030,in-call,83,31.4123865618,34.3872424955
050-4908277,out-call,950,31.4598369422,34.4242708378
050-8435989,in-call,66,31.4106260663,34.3481740885
050-6141561,in-call,60,31.4863528226,34.4488761578
050-7226222,out-call,3217,31.3797933199,34.3200448328
050-9063691,in-call,762,31.4572861792,34.4147261277
