phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2197182,out-call,2813,31.4840374346,34.4434320577
050-2628251,in-call,1933,31.4581827514,34.4224292784
050-2661928,out-call,95,31.4535548405,34.4245918063
050-9836417,in-call,10,31.3831322989,34.3428198075
050-3489417,out-call,3107,31.4565746793,34.4162119077
050-2600907,out-call,100,31.4571108156,34.4265635157
050-2372440,out-call,3108,31.4564244162,34.4086035671
050-7020212,in-call,3063,31.480269797,34.4504963195
050-5919990,out-call,2063,31.4627905805,34.414302664
050-5056035,in-call,38,31.4031814066,34.372616813
050-7724343,in-call,113,31.4581304339,34.4181840464
050-5068377,in-call,2369,31.4381916104,34.3853631677
050-9913827,in-call,3177,31.437978779,34.4137717434
