phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6820459,in-call,115,31.4674850074,34.4375558993
050-7074563,out-call,33,31.452399155,34.4209333366
050-3967917,out-call,99,31.406936325,34.380292758
050-6738493,in-call,700,31.3873116177,34.3419554245
050-4175358,in-call,798,31.4490057709,34.4151576669
050-2734412,in-call,40,31.4581827514,34.4224292784
050-9428380,out-call,1203,31.4595216132,34.3981675314
050-1342305,out-call,130,31.4527470027,34.4200958575
050-5886513,in-call,3043,31.4193128776,34.3696710933
050-7803223,in-call,83,31.4379661856,34.3887840963
