phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5022577,out-call,53,31.4482010571,34.4367906865
050-3692962,out-call,2559,31.4574819666,34.4197959267
050-5810202,in-call,736,31.4595630098,34.4121301989
050-3944499,in-call,2970,31.4636593878,34.4155529803
050-3800541,out-call,28,31.4467800168,34.4138339537
050-7533856,in-call,39,31.4489751477,34.4094207303
050-1117812,in-call,100,31.4681883515,34.4482014016
050-7610524,in-call,48,31.4621326068,34.4155113862
050-2892418,in-call,94,31.4262657911,34.4148051498
050-5351184,out-call,2866,31.4733215502,34.4340438716
