phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2568871,in-call,113,31.4384874109,34.3882144647
050-1860733,in-call,1230,31.4409868515,34.3896350715
050-8899703,in-call,2326,31.4371523822,34.4235345273
050-8860392,out-call,1941,31.4387972096,34.3920256995
050-6138078,out-call,877,31.4310276887,34.3999136428
050-1446608,in-call,779,31.4178412374,34.3632433349
050-2678005,out-call,109,31.462410228,34.431840007
050-9317312,in-call,531,31.4386960903,34.4074142926
050-4175853,in-call,942,31.4490057709,34.4151576669
050-5020029,in-call,81,31.4375079353,34.3836740149
050-3116278,in-call,336,31.3973134795,34.3426901099
050-2910916,out-call,95,31.4224967833,34.3835990423
050-6667487,in-call,102,31.4465110162,34.4100221695
050-9626858,out-call,814,31.4086664654,34.3604501303
