phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9163142,out-call,3272,31.4725731918,34.4318029372
050-5300427,out-call,3283,31.4623919466,34.4379589508
050-6875628,out-call,475,31.4401450294,34.3924710523
050-7922287,out-call,39,31.4458689471,34.4191246856
050-1570510,in-call,119,31.4617028975,34.4298169116
050-5057027,out-call,3296,31.4742074474,34.4558649624
050-6668109,in-call,42,31.4471346097,34.4163897751
050-7437011,in-call,2419,31.4403778329,34.415522404
050-8788231,in-call,581,31.4368986528,34.3883951596
050-1571661,in-call,1666,31.4476071334,34.4199758785
050-1932464,out-call,1590,31.4589300877,34.413355973
050-5205355,out-call,2214,31.4612589518,34.4253030274
050-7311062,out-call,1413,31.4895969451,34.4407751865
