phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5199844,in-call,49,31.4344409569,34.4137502651
050-7717821,in-call,79,31.4500891758,34.4237781924
050-3033606,in-call,1998,31.4479347719,34.4184366883
050-9007801,in-call,42,31.4718654658,34.4341594752
050-7657682,out-call,2021,31.4840374346,34.4434320577
050-2305466,out-call,1178,31.4706067693,34.4451646159
050-7659420,out-call,69,31.4793973371,34.4342053514
050-4847207,out-call,1655,31.4082100379,34.3719192893
050-4563272,out-call,70,31.4628690543,34.4219823229
050-9458193,in-call,10,31.4591168909,34.4377022671
050-7054554,out-call,2100,31.4592312397,34.4214330822
