phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7987360,out-call,104,31.4974245065,34.4710864139
050-2492733,in-call,2224,31.4705402696,34.4319207191
050-9935282,out-call,3110,31.4558061855,34.4255347444
050-5513489,out-call,904,31.399568208,34.3701761599
050-2688745,in-call,1674,31.4572358504,34.4094845669
050-4838158,out-call,1756,31.3795376365,34.3478001011
050-7825298,in-call,1525,31.4178412374,34.3632433349
050-7359208,in-call,2897,31.4636173934,34.4116596399
050-9075713,in-call,3521,31.3913883466,34.3433630642
050-1545804,out-call,92,31.4565590108,34.4214185675
050-7438250,out-call,105,31.4643768888,34.4188466108
050-1838102,in-call,105,31.4694615967,34.4405837724
050-9226587,in-call,107,31.476676415,34.4276678596
050-7390398,in-call,541,31.4595163655,34.4212793514
050-8074580,in-call,36,31.4515613586,34.4088163385
