phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1089478,out-call,78,31.4527641951,34.4151095221
050-6152033,in-call,17,31.4823665581,34.4681855096
050-2289525,out-call,43,31.3978811112,34.3503819519
050-9937158,out-call,2836,31.4792280381,34.4409753601
050-5234797,out-call,2310,31.4503876078,34.4134649018
050-7892577,in-call,2135,31.4767130625,34.4354140029
050-6800181,out-call,1623,31.4103096069,34.38222569
050-4900055,in-call,104,31.4470854489,34.4110997095
050-6312060,in-call,3069,31.4636740217,34.4233160226
050-3213007,in-call,1174,31.4469500703,34.4173299756
050-1388753,out-call,50,31.4807435226,34.4451840038
