phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7346250,out-call,68,31.4695569633,34.4383782151
050-5212865,out-call,1195,31.4435155705,34.3881350064
050-4773697,in-call,3031,31.4131796395,34.365296506
050-4121551,out-call,17,31.4509925393,34.3928862457
050-8079882,in-call,2568,31.4760482195,34.4439069978
050-7934431,in-call,3199,31.5009499318,34.4634112981
050-7684566,in-call,119,31.4657078656,34.4392066255
050-5464231,in-call,2640,31.4608420296,34.4125979292
050-8242067,in-call,2333,31.4651674662,34.4221598319
050-8411473,out-call,17,31.4127562635,34.3741708786
050-1838955,out-call,2231,31.468322745,34.4249916321
050-5504743,out-call,2042,31.4801714612,34.4353705669
050-9347162,in-call,36,31.4980627765,34.4650250842
