phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1674705,in-call,42,31.4467800168,34.4138339537
050-4322908,out-call,97,31.4557598145,34.3919358875
050-5864743,in-call,1913,31.4566692962,34.4123115889
050-9732146,in-call,69,31.4395535002,34.3917766427
050-9057577,in-call,61,31.4607580551,34.3981138467
050-5476150,in-call,68,31.4829480149,34.4278457203
050-7141526,in-call,38,31.4703322307,34.435589914
050-2313298,in-call,83,31.4776459486,34.4490438709
050-1974711,in-call,2992,31.4612372742,34.4244068349
050-8216143,out-call,117,31.4811733089,34.4568951042
050-3033966,in-call,23,31.4722948246,34.4338796065
050-4069296,in-call,12,31.4502677456,34.4195988324
