phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2423064,in-call,93,31.452123507,34.4230120312
050-8220789,out-call,1661,31.4699240011,34.4377186208
050-6545430,in-call,459,31.4811718997,34.4525237602
050-6411182,in-call,2406,31.4614434672,34.4314566369
050-1674364,in-call,26,31.4579559461,34.4172412846
050-5594270,out-call,43,31.4727849042,34.4322492746
050-4938423,out-call,58,31.4637818465,34.4203391953
050-6062939,in-call,1377,31.4614928195,34.4262939537
050-9188233,in-call,13,31.4489965061,34.4219973886
050-9517994,out-call,54,31.4621326068,34.4155113862
050-1642647,in-call,228,31.4621326068,34.4155113862
050-5762704,in-call,100,31.4145706943,34.3948515407
