phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4382124,in-call,3343,31.4597491089,34.4199937387
050-5276833,in-call,76,31.4855267868,34.4439422415
050-9909183,out-call,1584,31.4722191865,34.4395467345
050-6328010,out-call,677,31.4501869498,34.4159313923
050-1323586,in-call,1380,31.4734694909,34.4438558146
050-7937454,out-call,98,31.3807531011,34.339928365
050-9207503,out-call,24,31.4533553732,34.4123746236
050-7551355,out-call,316,31.4517666551,34.4150817063
050-1657954,in-call,1330,31.4728072149,34.4379491653
050-4850710,in-call,39,31.3766507772,34.3214382472
050-3684758,out-call,95,31.4467800168,34.4138339537
050-1577666,out-call,84,31.4846164287,34.4344631438
