phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1207059,out-call,48,31.4920069421,34.4613606418
050-8381101,in-call,109,31.4558231428,34.4087345933
050-6485468,out-call,929,31.460732042,34.4134270113
050-5532310,in-call,97,31.4804998053,34.4470116578
050-2359965,out-call,120,31.5123446819,34.4765196085
050-1539697,in-call,98,31.4542738887,34.4247580692
050-1052584,in-call,764,31.4713851195,34.4227659403
050-7769746,in-call,759,31.4148855824,34.3643470036
050-7953889,out-call,2407,31.4362196839,34.3854789373
050-1389642,out-call,631,31.4706067693,34.4451646159
