phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3140028,out-call,120,31.3879017155,34.3442635243
050-7283695,out-call,45,31.4517666551,34.4150817063
050-1477451,in-call,80,31.4233254422,34.3651910649
050-6187050,in-call,63,31.4177409328,34.3606673554
050-5122559,in-call,52,31.455865399,34.421733042
050-9314510,out-call,76,31.4552357893,34.4086902562
050-7879704,out-call,1216,31.4603870402,34.4261706568
050-3764923,out-call,19,31.4562497925,34.4084533901
050-4710769,out-call,1757,31.4610779439,34.404794995
050-1999593,in-call,21,31.4537053039,34.4340970999
050-1750313,in-call,27,31.4569597751,34.426642922
050-5209703,out-call,1786,31.4555262965,34.3830235859
050-8752163,in-call,2552,31.4191146131,34.3682666644
050-3321223,out-call,2875,31.4781905522,34.4356728132
050-5385639,in-call,19,31.4043174718,34.3666925994
