phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3461579,out-call,45,31.4157866843,34.373725305
050-9640109,out-call,1200,31.4802404754,34.4556009069
050-4015865,in-call,75,31.4387254494,34.3898034343
050-3431320,in-call,105,31.4437328396,34.4180621788
050-7506878,in-call,119,31.4656514117,34.4289678101
050-2990469,in-call,120,31.4651889731,34.406717285
050-6182056,out-call,18,31.4656641249,34.4253946399
050-9990801,out-call,112,31.4844061684,34.4583070165
050-2711344,in-call,67,31.4388070225,34.3875024982
050-6731919,out-call,102,31.416650323,34.372116274
050-1516495,in-call,3183,31.4592430126,34.396281423
