phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3611131,in-call,92,31.4772913349,34.4362287964
050-7476068,in-call,42,31.43089967,34.3751024144
050-6273239,out-call,46,31.4680566906,34.4417004658
050-4969936,in-call,521,31.4545681519,34.4199040741
050-2869996,in-call,562,31.4455367969,34.4012364807
050-3690214,out-call,110,31.4389274529,34.4074093885
050-8089149,in-call,3070,31.4765695111,34.4310951161
050-4441078,in-call,436,31.444994645,34.3766026373
050-2612543,out-call,103,31.4088944289,34.3601768965
050-5618600,in-call,35,31.433726218,34.404535302
050-9086951,in-call,1931,31.425051825,34.3645563743
