phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4278501,in-call,100,31.4637818465,34.4203391953
050-9004213,in-call,876,31.4270355748,34.3819247799
050-4381072,out-call,2743,31.472637675,34.4369140431
050-3082946,out-call,82,31.4795574995,34.4389983994
050-6221402,in-call,1438,31.43320869,34.3980851299
050-1373021,in-call,78,31.3956769945,34.3656608142
050-3382390,in-call,2671,31.4584193579,34.4152388662
050-5570150,in-call,51,31.462544631,34.4465874317
050-9142588,out-call,107,31.4335584298,34.3982529076
050-9762501,out-call,3375,31.4253198587,34.3860537083
050-7439555,in-call,12,31.3977928425,34.363785145
050-9269066,in-call,1875,31.4562207311,34.413409462
050-1152804,in-call,1470,31.3947983142,34.3654220786
050-5339841,in-call,78,31.4829480149,34.4278457203
050-3895275,out-call,3369,31.4652189441,34.4286367757
050-3137642,in-call,88,31.4094833143,34.3823837368
