phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2470101,out-call,1489,31.4897854395,34.4508421899
050-8372268,out-call,36,31.4674695438,34.4284292933
050-6981591,in-call,319,31.4220985229,34.3624456702
050-5043663,in-call,18,31.4716887319,34.4367114744
050-5220393,in-call,2837,31.3931113339,34.3475566001
050-1521724,out-call,88,31.4680504328,34.4174742757
050-2008624,in-call,2983,31.4632819539,34.4240652579
050-2341286,out-call,83,31.4524586653,34.4184930962
050-7181397,in-call,99,31.4649313189,34.4233249471
050-9097797,out-call,84,31.4772913349,34.4362287964
050-3094044,out-call,114,31.4560168339,34.4033775808
050-6319885,in-call,23,31.400340244,34.3745095638
