phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3281595,in-call,2137,31.471209528,34.4273093094
050-6452198,in-call,1016,31.4627065474,34.4191403779
050-7744375,in-call,100,31.4696806259,34.4177814993
050-1708182,out-call,616,31.4560494575,34.3964324711
050-7624056,in-call,903,31.4516022166,34.41984276
050-8617553,in-call,13,31.4713650916,34.4358437109
050-7208883,out-call,1807,31.4532676239,34.4210022665
050-7405000,out-call,812,31.4643038336,34.4183445336
050-1205501,in-call,1299,31.4664152452,34.4383676069
050-3409761,in-call,1913,31.4653674294,34.4271635729
050-2039393,out-call,66,31.5009686311,34.4657444309
050-5215166,out-call,2247,31.4696657155,34.448983313
050-6330088,out-call,90,31.4728399224,34.4238547062
050-4076720,out-call,2793,31.4425702778,34.4125488669
050-6302385,out-call,23,31.4713897736,34.4496381592
