phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1605591,in-call,58,31.4723640387,34.4322625167
050-1426209,out-call,3087,31.4617028975,34.4298169116
050-6831077,out-call,53,31.4628552771,34.4059358853
050-8276968,in-call,2164,31.4581304339,34.4181840464
050-3861538,in-call,2449,31.444584685,34.3909052999
050-9732571,out-call,42,31.4108289223,34.3698901081
050-4358800,in-call,2884,31.4769985239,34.4481174784
050-2376683,out-call,2704,31.444364901,34.3892461898
050-6916181,in-call,88,31.4574386087,34.4328726886
050-4686468,out-call,3181,31.448632613,34.4125416375
050-3015231,out-call,43,31.4720807696,34.4415552627
