phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4365416,in-call,643,31.4415296855,34.4142632262
050-2289880,in-call,31,31.4519564724,34.4077406447
050-3771331,in-call,2752,31.476676415,34.4276678596
050-5878200,in-call,111,31.4115878811,34.3853942436
050-3575512,in-call,3557,31.4726946178,34.4401864084
050-1800532,out-call,62,31.4663017736,34.4289719006
050-3757357,in-call,1855,31.4845379839,34.4509081738
050-2738613,out-call,15,31.4366624523,34.3892339106
050-4639872,in-call,14,31.41517641,34.3638453378
050-3334551,in-call,26,31.4481594386,34.3889673265
050-9236365,in-call,2051,31.4849454003,34.447693777
050-8268186,out-call,3101,31.4565431683,34.4169559302
050-5441757,in-call,119,31.4522507915,34.4122515748
050-1112385,out-call,97,31.4636660741,34.3940437753
050-7321370,in-call,90,31.4387254494,34.3898034343
