phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6928690,in-call,32,31.4615992462,34.4518776226
050-2226465,out-call,1664,31.4600017924,34.418982284
050-5610011,out-call,2669,31.4706239819,34.4458908909
050-6259640,in-call,3492,31.4901297754,34.4332117184
050-7179952,in-call,110,31.4285367521,34.4117588614
050-3128930,in-call,46,31.4419392949,34.4178041627
050-6125105,out-call,72,31.5075164378,34.4754293315
050-2689567,in-call,96,31.4450817447,34.4111072356
050-6214221,in-call,68,31.5146662423,34.4657898052
050-1788343,in-call,67,31.4895969451,34.4407751865
050-3169021,out-call,20,31.4406550787,34.4127199193
050-2622646,in-call,50,31.46330589,34.422038585
050-6785837,out-call,1828,31.3983441369,34.3496452396
050-4473092,in-call,2844,31.4079059052,34.3675152183
