phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8882264,out-call,2312,31.4590230471,34.4239576664
050-7016144,in-call,2722,31.4589156162,34.4241659349
050-8923832,out-call,2623,31.4012899365,34.347095023
050-5687682,in-call,2205,31.4406515054,34.4182394257
050-3557344,out-call,18,31.4606581135,34.4294726209
050-9578186,in-call,1922,31.4573012794,34.3982318893
050-1776896,in-call,10,31.4509313905,34.4131494415
050-5279743,in-call,1580,31.4566661451,34.4272856078
050-6288511,out-call,45,31.4558231428,34.4087345933
050-5834128,in-call,2434,31.4670086227,34.4046089922
050-2314580,out-call,2348,31.4098649553,34.3770623682
050-7153633,out-call,57,31.4511302605,34.4376907899
050-1521809,out-call,1617,31.4878902129,34.4532504084
050-3480760,out-call,3050,31.4757378036,34.4572579572
050-3087784,in-call,1399,31.4365228188,34.3845756804
