phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1416158,in-call,3343,31.3880800486,34.338635877
050-1195538,out-call,1995,31.4570486964,34.4316208801
050-6642153,in-call,1322,31.4174455639,34.3706496164
050-8165570,out-call,42,31.4629601198,34.4367485534
050-9045863,out-call,616,31.472637675,34.4369140431
050-1037767,in-call,18,31.4701867284,34.4171838407
050-1962787,in-call,99,31.4351810924,34.3873337958
050-3133489,out-call,3018,31.4762925311,34.4407190471
050-3450617,in-call,92,31.4592312397,34.4214330822
050-5003867,in-call,19,31.4811718997,34.4525237602
050-8896673,out-call,65,31.4598701916,34.4256010501
050-5874900,in-call,99,31.4112265511,34.3754581187
050-9209159,in-call,56,31.4598124444,34.4269039248
050-8049735,out-call,946,31.4610149911,34.4189778929
050-5076023,in-call,118,31.4719827256,34.4495286211
