phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5873281,in-call,86,31.4149400924,34.3738431222
050-1536247,in-call,546,31.3722897055,34.3293571866
050-8857554,in-call,104,31.4495077221,34.414873019
050-8204103,in-call,65,31.4493685079,34.4126496315
050-3268851,out-call,2802,31.4743228609,34.428659975
050-9401113,in-call,712,31.476676415,34.4276678596
050-7890788,in-call,87,31.4762996395,34.4359509497
050-2070243,in-call,50,31.4517666551,34.4150817063
050-3169203,in-call,695,31.4584027127,34.4212914255
050-7284387,out-call,78,31.4519789645,34.4179423792
050-6539598,out-call,112,31.422537047,34.3627287909
050-7898148,out-call,2930,31.4641338309,34.4231113598
050-2956839,in-call,3219,31.4364202642,34.4221268246
050-3965005,in-call,1421,31.4228518235,34.3580739837
