phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1749025,in-call,1462,31.4551437049,34.4085842393
050-8114604,out-call,746,31.4742550716,34.4362225608
050-7904816,in-call,3160,31.4736380577,34.4429667223
050-8446085,out-call,117,31.47175844,34.44541926
050-5891362,in-call,2795,31.472637675,34.4369140431
050-3372799,in-call,3542,31.4453579675,34.3875514837
050-4734928,in-call,34,31.4552477456,34.4222605252
050-4917264,out-call,76,31.4745933558,34.4457888536
050-1389919,out-call,33,31.4483732274,34.4157198119
050-2767529,out-call,32,31.4501029173,34.4242916913
050-3622689,out-call,57,31.4590311507,34.4237851109
050-7250955,in-call,66,31.4365228188,34.3845756804
