phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2953781,in-call,110,31.4636593878,34.4155529803
050-1750122,in-call,59,31.4587999872,34.4146625002
050-6461768,out-call,63,31.4575801076,34.4103798603
050-3641816,out-call,66,31.4596330148,34.4216669942
050-6103759,in-call,3421,31.4607666867,34.4221382585
050-7396258,in-call,1678,31.4592312397,34.4214330822
050-9766969,out-call,3420,31.4492479872,34.409418936
050-6695648,out-call,43,31.3776834226,34.3407654637
050-6048353,out-call,77,31.4713650916,34.4358437109
050-6850574,in-call,1912,31.4114024005,34.3785985536
050-6609609,out-call,971,31.4127450189,34.3767059793
050-5611832,out-call,862,31.370200411,34.32458523
050-7703753,in-call,65,31.4969101485,34.4583515828
050-3516777,in-call,3217,31.4588886679,34.4209603397
050-2744845,in-call,34,31.4552667738,34.4187344482
