phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6003645,in-call,19,31.4625033741,34.4115822361
050-3227014,in-call,3413,31.4501029173,34.4242916913
050-1412467,in-call,3075,31.4565048722,34.3890574599
050-2661196,out-call,56,31.4554551542,34.3953543678
050-4723692,out-call,2009,31.4569643465,34.4124131229
050-5732640,out-call,2510,31.4853047668,34.4469806131
050-7567140,in-call,46,31.4598596748,34.4343575641
050-4803077,out-call,108,31.411766339,34.3673622781
050-5194758,out-call,74,31.4575937079,34.4337464224
050-5173410,in-call,35,31.4106767328,34.3705481671
050-3442990,out-call,363,31.4679886778,34.4144973295
050-1179846,in-call,1856,31.4667033598,34.4342733925
050-8061673,out-call,3592,31.495889744,34.4698491993
