phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5509289,in-call,108,31.4534649031,34.4166626015
050-4263468,out-call,399,31.471352816,34.4219191035
050-1586928,in-call,701,31.4335315083,34.399615193
050-1372595,out-call,1812,31.4874433996,34.4482799872
050-1913025,in-call,3400,31.450957144,34.4174103427
050-1134909,out-call,29,31.4329566068,34.3758875861
050-7031547,out-call,790,31.4829480149,34.4278457203
050-5400681,in-call,103,31.4560494575,34.3964324711
050-3583831,out-call,42,31.4471614016,34.3888992456
050-6295438,in-call,828,31.4191146131,34.3682666644
050-1555316,out-call,13,31.4315163123,34.4014536277
