phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6212458,out-call,1758,31.4575937079,34.4337464224
050-3102080,in-call,3490,31.4586391967,34.4261292702
050-5623206,in-call,705,31.4802998088,34.4401269621
050-8525862,in-call,1156,31.4134607272,34.374601652
050-5299686,in-call,1635,31.4542250533,34.4230287337
050-2237282,out-call,71,31.4649313189,34.4233249471
050-1106255,out-call,75,31.449996753,34.4156862843
050-8616582,in-call,113,31.4698077973,34.4295985951
050-5470916,in-call,10,31.4874433996,34.4482799872
050-4492183,out-call,117,31.4340153418,34.4148745414
050-3197101,in-call,40,31.4158606961,34.3652032489
050-9258458,out-call,63,31.4555313959,34.4138723505
050-9570768,in-call,2356,31.4703322307,34.435589914
