phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6310095,out-call,80,31.4562113853,34.4093466619
050-2156495,out-call,77,31.406901289,34.3711829403
050-8669768,in-call,84,31.4439122745,34.3918908233
050-9938120,out-call,118,31.4550030899,34.4112647113
050-7259754,out-call,34,31.3880800486,34.338635877
050-8037905,out-call,2301,31.4114357312,34.3701679587
050-9644068,in-call,48,31.4534598286,34.4140449865
050-8189077,in-call,94,31.4371523822,34.4235345273
050-7582200,out-call,109,31.4923675741,34.4694377543
050-2575481,in-call,1638,31.4660577298,34.4079282584
050-3449464,in-call,24,31.4560654018,34.4370516166
050-2639431,out-call,2752,31.4707925631,34.4280580202
