phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1883519,in-call,2651,31.3950056587,34.3384420581
050-6721744,out-call,868,31.4752026267,34.4439636627
050-5183463,out-call,159,31.41517641,34.3638453378
050-3534006,out-call,1613,31.4645792887,34.4345439407
050-4053865,out-call,1660,31.4604443961,34.4326620124
050-6601110,in-call,118,31.4656641249,34.4253946399
050-8855846,in-call,58,31.4674624782,34.4119134465
050-7803161,in-call,116,31.4591242449,34.4269723722
050-5331749,out-call,1724,31.476987366,34.438641201
050-6973771,out-call,103,31.4511302605,34.4376907899
