phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2723477,out-call,99,31.4837347934,34.4534581254
050-8373904,out-call,82,31.4650614485,34.4226578651
050-9477491,out-call,110,31.4555615497,34.4190317725
050-7863454,in-call,3117,31.4551593064,34.426053569
050-1762711,out-call,34,31.4757337532,34.4433054002
050-5425778,out-call,1740,31.4687893882,34.4029168083
050-3857550,out-call,2473,31.3843825756,34.3291570747
050-9814365,out-call,605,31.4720574644,34.4318496492
050-8041932,out-call,2357,31.4980627765,34.4650250842
050-5641263,in-call,688,31.4549275034,34.3853803945
050-4835059,in-call,112,31.4157513045,34.3727046366
050-4085183,out-call,67,31.4149400924,34.3738431222
