phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4549370,out-call,2903,31.4640690655,34.4291798695
050-8564228,in-call,118,31.4773752461,34.4299482248
050-3074912,in-call,1038,31.4119157513,34.3684194438
050-8537060,in-call,28,31.4384874109,34.3882144647
050-4756588,in-call,46,31.460732042,34.4134270113
050-8138822,in-call,559,31.4657179928,34.4315448753
050-5714150,out-call,38,31.4481774362,34.4139315542
050-9314049,in-call,1939,31.4520363095,34.4222165342
050-4775988,in-call,48,31.4025956799,34.3482024729
050-7959239,in-call,1502,31.4369929273,34.3839249815
050-2109746,in-call,32,31.4726009411,34.4331042708
050-1114427,in-call,1187,31.443015707,34.4153160571
