phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6125285,in-call,3214,31.4697934428,34.4299608611
050-6619520,in-call,100,31.4583979126,34.4267184218
050-7928403,out-call,53,31.4630186659,34.4264463756
050-5360422,out-call,73,31.4038315423,34.3656125619
050-3791439,in-call,58,31.4773752461,34.4299482248
050-3194694,in-call,3186,31.4470979387,34.4161358017
050-2210459,in-call,1218,31.4769985239,34.4481174784
050-1425786,out-call,1296,31.4565991892,34.4252813253
050-2482590,in-call,2675,31.3874966726,34.3417165701
050-6907185,out-call,119,31.4493323551,34.410081641
050-7724240,in-call,480,31.4588914361,34.4247849357
050-1701563,out-call,219,31.4731446669,34.4217549063
050-4074590,out-call,827,31.4647533139,34.4166339048
