phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-9917466,out-call,399,31.4122680793,34.3758885195
050-4905473,out-call,2633,31.4631025246,34.4278868037
050-4431387,in-call,1154,31.4660508534,34.4230680306
050-3918032,out-call,57,31.465567946,34.4281347557
050-7862437,out-call,3177,31.4105745956,34.3608632705
050-4449204,in-call,120,31.4566591604,34.4138562167
050-4100282,out-call,2674,31.4364974067,34.4038459449
050-6747396,out-call,22,31.4449179535,34.3757389634
050-1936023,in-call,2589,31.4311076803,34.4015226428
050-5832445,in-call,88,31.4458689471,34.4191246856
050-8375817,out-call,113,31.4608420296,34.4125979292
050-6374627,out-call,2025,31.4471758346,34.4027647069
