phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8661204,out-call,2160,31.3942833684,34.3634439072
050-1368086,out-call,1458,31.4649859133,34.4306656821
050-2605344,out-call,1979,31.464659551,34.4322926804
050-4870262,out-call,2315,31.435185444,34.4060266586
050-1224920,out-call,825,31.4129171023,34.3585980267
050-9669078,out-call,63,31.4656514117,34.4289678101
050-2501688,out-call,2803,31.4343668642,34.3790200747
050-8342739,out-call,3189,31.4580957259,34.4244530085
050-3904880,in-call,115,31.4553550454,34.4341225876
050-1093268,in-call,50,31.4233781025,34.3820801683
