phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-6173348,in-call,2862,31.4462305415,34.4037971884
050-4328022,in-call,38,31.4477639675,34.3786838017
050-7467771,out-call,42,31.4255775676,34.3935080991
050-8022874,out-call,2609,31.4434275668,34.3775919513
050-1542784,out-call,40,31.4051969532,34.3670325635
050-9589202,in-call,1105,31.4700939862,34.4291516687
050-9630077,out-call,15,31.4762081723,34.4204324232
050-2676259,in-call,91,31.4286650518,34.4122904783
050-7827431,in-call,2259,31.4724076515,34.4248313154
050-5473361,in-call,113,31.4726946178,34.4401864084
050-5223163,in-call,3358,31.4131796395,34.365296506
050-2880075,out-call,2126,31.3864361065,34.3425352432
050-7071377,in-call,99,31.4628727303,34.4193899643
