phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1301433,out-call,3341,31.4498677474,34.4055354343
050-3504614,out-call,2795,31.4703322307,34.435589914
050-5232188,in-call,1154,31.4552667738,34.4187344482
050-3974996,out-call,77,31.4078616031,34.3605074084
050-8764513,out-call,52,31.4485387699,34.4046257997
050-3128960,out-call,103,31.4467526435,34.4021221699
050-1319070,in-call,862,31.3952015756,34.3384449758
050-4607362,in-call,31,31.3784655742,34.3287503092
050-5342844,in-call,2277,31.4704486303,34.413878204
050-8192100,out-call,2934,31.4372711118,34.4034832715
050-9990339,in-call,60,31.4373367989,34.4072281092
050-6443573,in-call,120,31.4595837945,34.4177424413
050-8167624,in-call,1689,31.4140106792,34.3656523064
050-7381943,out-call,99,31.4322756615,34.3755758651
050-3294365,out-call,2008,31.4783121554,34.4431687838
050-5824184,in-call,44,31.4379479557,34.3882446459
