phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1872810,out-call,27,31.4713650916,34.4358437109
050-4490027,out-call,70,31.4894634655,34.4415436066
050-1332900,in-call,2391,31.4482773785,34.3884988525
050-3944365,in-call,31,31.4929207075,34.4483346972
050-5715407,in-call,77,31.4572153619,34.4178851975
050-1109799,out-call,529,31.4188933366,34.3712739888
050-1380746,in-call,91,31.3986419097,34.3450072227
050-6507697,out-call,1187,31.4899730033,34.4498752864
050-8246742,out-call,1062,31.3934904682,34.3506200066
050-7791926,in-call,95,31.4600675523,34.4342996742
050-9568336,in-call,1439,31.450515615,34.4213783805
050-2177456,in-call,65,31.4654850697,34.4317974875
050-4916531,in-call,114,31.4400086194,34.3901531036
050-3500755,in-call,3472,31.3941799514,34.3310251222
050-1283918,out-call,2521,31.4420435416,34.414862774
