phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4355140,out-call,1138,31.4681883515,34.4482014016
050-7640680,in-call,60,31.4592215239,34.4053482544
050-4569364,out-call,93,31.4602523022,34.4240151158
050-2699017,in-call,2132,31.4582032331,34.4219201809
050-8853688,out-call,26,31.4732435139,34.4294301072
050-3503631,in-call,116,31.4655399557,34.4283228483
050-9677194,out-call,3439,31.4667340837,34.41571612
050-9711136,out-call,72,31.4621326068,34.4155113862
050-1747354,in-call,1062,31.4292855574,34.3646004466
050-2219584,out-call,1733,31.4855711611,34.4511883717
050-1215873,in-call,72,31.4494722838,34.4097574738
050-7415812,out-call,2240,31.4015551238,34.3467572392
050-9385725,out-call,3400,31.4540134056,34.4122865684
050-9557287,out-call,3499,31.4401766802,34.3870450924
050-3312306,out-call,22,31.4469681419,34.4149289186
050-6965858,in-call,72,31.4534231011,34.4230340285
