phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4545255,in-call,47,31.4744849194,34.4332664627
050-3012108,out-call,2685,31.4084499137,34.3663679082
050-8369690,out-call,35,31.4156977238,34.3703840001
050-9549783,in-call,2842,31.4080836701,34.3695119274
050-4188802,out-call,2454,31.4149550432,34.3693477306
050-7081645,in-call,311,31.4665561704,34.4099140993
050-1318103,in-call,2366,31.434877635,34.4133135611
050-9408129,in-call,1657,31.4461072523,34.4156410128
050-2849668,in-call,82,31.4701988524,34.407923283
050-4386159,out-call,1170,31.4563352575,34.4231678044
