phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-1713376,in-call,581,31.4664277929,34.422141075
050-6099734,in-call,40,31.4670827559,34.4180314067
050-8444289,in-call,1005,31.4807909366,34.4316673012
050-8753126,in-call,2500,31.498426332,34.4562950176
050-6848096,in-call,375,31.4501674529,34.4152219216
050-7246714,in-call,98,31.4130511589,34.3701767223
050-4450071,in-call,97,31.4552667738,34.4187344482
050-2044535,out-call,148,31.4709817087,34.423723736
050-8268892,in-call,28,31.4518329252,34.4210483043
050-2431539,in-call,509,31.4487711088,34.4094388274
050-1017954,in-call,31,31.4156977238,34.3703840001
050-1247823,in-call,36,31.4743138819,34.4338741225
